"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"229","https://img.a.transfermarkt.technology/portrait/medium/381724-1627021889.jpg?lm=1","Victor Sá","https://www.transfermarkt.us/victor-sa/profil/spieler/381724","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/vfl-wolfsburg/startseite/verein/82/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/82.png?lm=1503060755","VfL Wolfsburg","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/381724/transfer_id/2471394",""
"230","https://img.a.transfermarkt.technology/portrait/medium/454121-1591776447.png?lm=1","Galeno","https://www.transfermarkt.us/galeno/profil/spieler/454121","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/sc-braga/startseite/verein/1075/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1075.png?lm=1432893871","SC Braga","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/454121/transfer_id/2594504","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569"
"231","https://img.a.transfermarkt.technology/portrait/medium/491890-1601744776.jpg?lm=1","Stephen Odey","https://www.transfermarkt.us/stephen-odey/profil/spieler/491890","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569","https://www.transfermarkt.us/krc-genk/startseite/verein/1184/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1184.png?lm=1464899410","KRC Genk","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/491890/transfer_id/2527782",""
"232","https://img.a.transfermarkt.technology/portrait/medium/355641-1669377373.jpg?lm=1","Mounir Chouiar","https://www.transfermarkt.us/mounir-chouiar/profil/spieler/355641","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/dijon-fco/startseite/verein/2969/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2969.png?lm=1408780404","Dijon","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/355641/transfer_id/2633309","https://tmssl.akamaized.net/images/flagge/verysmall/107.png?lm=1520611569"
"233","https://img.a.transfermarkt.technology/portrait/medium/269446-1678462729.jpg?lm=1","Jaroslaw Niezgoda","https://www.transfermarkt.us/jaroslaw-niezgoda/profil/spieler/269446","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/135.png?lm=1520611569","https://www.transfermarkt.us/portland-timbers/startseite/verein/4291/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/4291.png?lm=1549058121","Portland","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€3.45m","https://www.transfermarkt.us/jumplist/transfers/spieler/269446/transfer_id/2779430",""
"234","https://img.a.transfermarkt.technology/portrait/medium/599879-1558040531.jpg?lm=1","Marrony","https://www.transfermarkt.us/marrony/profil/spieler/599879","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/clube-atletico-mineiro/startseite/verein/330/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/330.png?lm=1411033853","Atlético-MG","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€3.45m","https://www.transfermarkt.us/jumplist/transfers/spieler/599879/transfer_id/2942144",""
"235","https://img.a.transfermarkt.technology/portrait/medium/314959-1616873706.jpg?lm=1","Obbi Oulare","https://www.transfermarkt.us/obbi-oulare/profil/spieler/314959","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/standard-luttich/startseite/verein/3057/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3057.png?lm=1496825940","Standard Liège","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€3.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/314959/transfer_id/2468173","https://tmssl.akamaized.net/images/flagge/verysmall/59.png?lm=1520611569"
"236","https://img.a.transfermarkt.technology/portrait/medium/441422-1596528025.jpg?lm=1","Maximiliano Lovera","https://www.transfermarkt.us/maximiliano-lovera/profil/spieler/441422","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/olympiakos-piraus/startseite/verein/683/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/683.png?lm=1447787802","Olympiacos","https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569","Super League 1","https://www.transfermarkt.us/super-league-1/transfers/wettbewerb/GR1/saison_id/2019","€3.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/441422/transfer_id/2629692",""
"237","https://img.a.transfermarkt.technology/portrait/medium/79352-1544775790.jpg?lm=1","Quique González","https://www.transfermarkt.us/quique-gonzalez/profil/spieler/79352","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/sd-eibar/startseite/verein/1533/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1533.png?lm=1601985991","SD Eibar","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€3.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/79352/transfer_id/2554992",""
"238","https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1","Haroune Camara","https://www.transfermarkt.us/haroune-camara/profil/spieler/31406","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","https://www.transfermarkt.us/al-ittihad-dschidda/startseite/verein/8023/saison_id/2019","","Al-Ittihad Club","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","Saudi Pro League","https://www.transfermarkt.us/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2019","€3.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/31406/transfer_id/2560438","https://tmssl.akamaized.net/images/flagge/verysmall/59.png?lm=1520611569"
"239","https://img.a.transfermarkt.technology/portrait/medium/381950-1609842664.jpg?lm=1","Alexis Saelemaekers","https://www.transfermarkt.us/alexis-saelemaekers/profil/spieler/381950","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/ac-mailand/startseite/verein/5/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/5.png?lm=1605166627","AC Milan","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/381950/transfer_id/2781377",""
"240","https://img.a.transfermarkt.technology/portrait/medium/496415-1636584746.JPG?lm=1","Nicolás Reniero","https://www.transfermarkt.us/nicolas-reniero/profil/spieler/496415","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/racing-club/startseite/verein/1444/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1444.png?lm=1412762689","Racing Club","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","Superliga","https://www.transfermarkt.us/superliga/transfers/wettbewerb/AR1N/saison_id/2019","€3.25m","https://www.transfermarkt.us/jumplist/transfers/spieler/496415/transfer_id/2613153",""
"241","https://img.a.transfermarkt.technology/portrait/medium/203150-1574955057.png?lm=1","Ignacio Jeraldino","https://www.transfermarkt.us/ignacio-jeraldino/profil/spieler/203150","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/33.png?lm=1520611569","https://www.transfermarkt.us/atlas-guadalajara/startseite/verein/8590/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/8590.png?lm=1416040537","Atlas","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€3.07m","https://www.transfermarkt.us/jumplist/transfers/spieler/203150/transfer_id/2719154","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"242","https://img.a.transfermarkt.technology/portrait/medium/265078-1602070804.jpg?lm=1","Patrick Cutrone","https://www.transfermarkt.us/patrick-cutrone/profil/spieler/265078","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/ac-florenz/startseite/verein/430/saison_id/2019","","Fiorentina","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/265078/transfer_id/2753497",""
"243","https://img.a.transfermarkt.technology/portrait/medium/282388-1663579249.jpg?lm=1","Giovanni Simeone","https://www.transfermarkt.us/giovanni-simeone/profil/spieler/282388","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/cagliari-calcio/startseite/verein/1390/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1390.png?lm=1626441409","Cagliari Calcio","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/282388/transfer_id/2628479","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569"
"244","https://img.a.transfermarkt.technology/portrait/medium/163222-1596183445.jpg?lm=1","Grégoire Defrel","https://www.transfermarkt.us/gregoire-defrel/profil/spieler/163222","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/us-sassuolo/startseite/verein/6574/saison_id/2019","","Sassuolo","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/163222/transfer_id/2628304","https://tmssl.akamaized.net/images/flagge/verysmall/207.png?lm=1520611569"
"245","https://img.a.transfermarkt.technology/portrait/medium/280700-1476114035.jpg?lm=1","Yohan Boli","https://www.transfermarkt.us/yohan-boli/profil/spieler/280700","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569","https://www.transfermarkt.us/al-rayyan-sc/startseite/verein/3229/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3229.png?lm=1649076405","Al-Rayyan SC","https://tmssl.akamaized.net/images/flagge/verysmall/137.png?lm=1520611569","Stars League","https://www.transfermarkt.us/qatar-stars-league/transfers/wettbewerb/QSL/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/280700/transfer_id/2755346","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"246","https://img.a.transfermarkt.technology/portrait/medium/343337-1657792916.jpg?lm=1","Fiete Arp","https://www.transfermarkt.us/fiete-arp/profil/spieler/343337","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/fc-bayern-munchen/startseite/verein/27/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/27.png?lm=1498251238","Bayern Munich","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/343337/transfer_id/2397668",""
"247","https://img.a.transfermarkt.technology/portrait/medium/88971-1472568724.jpg?lm=1","Jonathan Kodjia","https://www.transfermarkt.us/jonathan-kodjia/profil/spieler/88971","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569","https://www.transfermarkt.us/al-gharafa-sc/startseite/verein/6297/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6297.png?lm=1409741564","Al-Gharafa SC","https://tmssl.akamaized.net/images/flagge/verysmall/137.png?lm=1520611569","Stars League","https://www.transfermarkt.us/qatar-stars-league/transfers/wettbewerb/QSL/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/88971/transfer_id/2763893","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"248","https://img.a.transfermarkt.technology/portrait/medium/296783-1632578225.png?lm=1","Ezequiel Ponce","https://www.transfermarkt.us/ezequiel-ponce/profil/spieler/296783","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/spartak-moskau/startseite/verein/232/saison_id/2019","","Spartak Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/296783/transfer_id/2517836","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569"
"249","https://img.a.transfermarkt.technology/portrait/medium/98539-1606809769.png?lm=1","Dmitriy Poloz","https://www.transfermarkt.us/dmitriy-poloz/profil/spieler/98539","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","https://www.transfermarkt.us/fk-sochi/startseite/verein/41231/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/41231.png?lm=1549213557","Sochi","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/98539/transfer_id/2538333",""
"250","https://img.a.transfermarkt.technology/portrait/medium/322702-1671480712.jpg?lm=1","Benson Manuel Hedilazio","https://www.transfermarkt.us/benson-manuel-hedilazio/profil/spieler/322702","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/royal-antwerpen-fc/startseite/verein/1096/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1096.png?lm=1623758865","Royal Antwerp","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/322702/transfer_id/2631365","https://tmssl.akamaized.net/images/flagge/verysmall/6.png?lm=1520611569"
